Sample,X,Y,Z
876,0.004,0.062,-0.973
877,-0.012,0.027,-0.918
878,-0.012,0.027,-0.930
879,0.027,0.055,-1.008
880,0.012,0.008,-0.953
881,-0.020,-0.016,-0.918
882,0.027,0.035,-1.020
883,0.023,-0.012,-1.000
884,-0.047,-0.008,-0.930
885,0.000,0.059,-1.043
886,0.027,0.020,-1.031
887,-0.023,0.008,-0.938
888,0.008,0.047,-1.039
889,0.020,-0.016,-1.008
890,-0.051,0.012,-0.898
891,-0.008,0.004,-1.000
892,0.035,0.020,-0.988
893,-0.020,-0.020,-0.875
894,-0.016,0.059,-0.934
895,0.004,0.090,-0.980
896,-0.043,0.020,-0.895
897,0.012,0.012,-0.906
898,0.043,0.043,-0.945
899,-0.051,0.035,-0.883
900,-0.047,0.062,-0.914
901,0.035,0.047,-0.961
902,-0.023,-0.008,-0.895
903,-0.008,0.020,-0.922
904,0.047,0.059,-1.012
905,-0.016,0.020,-0.949
906,-0.012,-0.012,-0.938
907,0.016,-0.012,-0.965
908,-0.035,0.020,-0.941
909,-0.016,-0.008,-0.992
910,0.078,0.016,-1.020
911,0.035,-0.020,-1.016
912,-0.051,-0.023,-0.965
913,-0.008,0.008,-0.980
914,0.008,0.047,-1.012
915,0.000,0.020,-1.004
916,0.047,-0.031,-0.984
917,-0.004,0.000,-0.953
918,-0.062,0.012,-0.949
919,0.004,0.020,-0.969
920,0.047,0.000,-0.938
921,0.039,0.000,-0.930
922,0.000,0.008,-0.938
923,0.000,0.008,-0.938
924,-0.047,0.059,-0.930
925,-0.039,0.047,-0.941
926,0.016,-0.008,-0.926
927,0.070,0.004,-0.918
928,0.023,0.027,-0.953
929,-0.039,0.066,-0.941
930,-0.027,0.020,-0.934
931,0.043,-0.008,-0.934
932,0.074,-0.023,-0.945
933,0.020,0.000,-0.957
934,-0.051,0.051,-0.969
935,-0.062,0.020,-0.984
936,-0.020,-0.008,-0.957
937,0.059,0.000,-0.980
938,0.059,0.000,-0.980
939,0.074,-0.047,-1.004
940,-0.008,0.012,-0.984
941,-0.031,0.043,-0.992
942,-0.023,0.004,-0.984
943,-0.016,-0.043,-0.930
944,0.062,-0.016,-0.973
945,0.047,0.055,-1.004
946,-0.012,0.066,-0.980
947,-0.012,-0.016,-0.930
948,-0.027,-0.004,-0.871
949,-0.039,0.004,-0.934
950,0.055,0.051,-0.969
951,0.059,0.043,-0.965
952,0.000,0.004,-0.930
953,-0.016,0.016,-0.883
954,-0.020,0.059,-0.910
955,0.020,0.074,-0.977
956,0.059,0.004,-0.949
957,0.016,0.004,-0.910
958,-0.039,0.012,-0.965
959,-0.008,0.020,-0.957
960,0.016,0.020,-0.957
961,0.023,0.027,-0.984
962,0.008,-0.008,-0.934
963,-0.031,0.031,-0.930
964,0.000,0.039,-1.008
965,0.012,0.012,-1.004
966,0.004,-0.004,-0.953
967,-0.004,0.004,-0.984
968,0.008,0.012,-0.969
969,0.000,0.000,-0.945
970,-0.012,0.047,-0.980
971,0.043,0.039,-0.996
972,0.027,0.012,-0.930
973,0.012,0.020,-0.953
974,0.004,0.023,-0.988
975,-0.027,0.035,-0.895
976,-0.023,0.020,-0.918
977,0.008,0.039,-0.969
978,0.027,0.020,-0.934
979,0.000,0.027,-0.926
980,0.008,0.062,-0.973
981,-0.004,0.031,-0.957
982,-0.031,0.027,-0.910
983,-0.008,0.031,-0.961
984,0.016,0.035,-0.949
985,-0.023,-0.008,-0.926
986,-0.012,0.023,-0.988
987,0.004,-0.027,-0.949
988,-0.035,0.004,-0.922
989,0.020,0.031,-1.000
990,0.004,0.023,-0.988
991,-0.016,0.008,-0.949
992,0.016,-0.012,-0.965
993,-0.012,0.023,-0.980
994,-0.031,0.008,-0.977
995,-0.004,0.027,-0.938
996,0.000,0.031,-0.965
997,0.016,0.008,-0.980
998,0.039,0.004,-0.945
999,0.000,0.020,-0.938
Rate 1342, overflows 0
