Sample,X,Y,Z
891,-0.047,0.078,-0.941
892,0.020,0.039,-0.965
893,0.078,0.000,-0.891
894,0.055,0.027,-0.906
895,0.074,0.043,-0.922
896,0.027,0.047,-0.902
897,0.012,0.012,-0.961
898,0.031,0.004,-0.926
899,0.031,0.004,-0.926
900,0.027,-0.004,-0.895
901,0.059,0.055,-0.973
902,0.031,0.039,-1.000
903,0.047,0.004,-0.934
904,0.031,0.008,-0.996
905,0.031,0.012,-1.027
906,0.070,0.035,-0.945
907,0.059,0.004,-0.969
908,0.062,-0.012,-1.004
909,0.016,-0.004,-0.945
910,-0.023,0.051,-0.996
911,0.031,0.059,-1.039
912,0.062,-0.023,-0.891
913,0.098,0.035,-0.949
914,0.098,-0.020,-1.000
915,-0.043,0.047,-0.859
916,-0.016,0.055,-0.957
917,0.008,0.055,-0.973
918,0.109,0.020,-0.859
919,0.102,-0.012,-0.934
920,0.020,0.059,-0.953
921,-0.008,0.066,-0.926
922,0.027,0.031,-0.902
923,0.055,0.043,-0.914
924,0.082,0.012,-0.941
925,0.051,-0.012,-0.898
926,-0.027,0.066,-0.961
927,0.004,0.031,-1.023
928,0.043,-0.016,-0.891
929,0.059,0.035,-0.926
930,0.105,0.008,-1.078
931,0.055,0.027,-0.922
932,-0.031,0.016,-0.961
933,0.047,0.027,-1.055
934,0.027,0.020,-0.902
935,0.066,0.012,-0.973
936,0.078,0.059,-1.027
937,-0.004,-0.016,-0.887
938,0.035,0.016,-0.992
939,0.066,0.078,-1.016
940,0.012,0.035,-0.887
941,0.035,0.004,-0.934
942,0.008,0.047,-0.930
943,0.062,0.012,-0.941
944,0.023,0.035,-0.934
945,0.004,0.070,-0.938
946,0.051,0.047,-0.930
947,0.074,0.012,-0.871
948,0.062,0.023,-0.941
949,0.020,0.062,-0.973
950,-0.012,0.039,-0.926
951,0.023,0.039,-0.941
952,0.078,0.012,-0.949
953,0.078,0.023,-0.914
954,0.070,0.012,-0.973
955,0.004,0.027,-1.000
956,0.020,0.066,-0.973
957,0.020,-0.012,-0.949
958,0.066,0.023,-0.941
959,0.074,0.004,-0.984
960,0.039,0.020,-0.980
961,0.004,0.051,-0.961
962,0.004,0.051,-0.961
963,0.004,0.012,-0.977
964,0.047,0.020,-0.945
965,0.070,0.016,-0.941
966,0.074,0.023,-0.992
967,0.031,0.016,-0.949
968,-0.023,0.047,-0.918
969,0.016,0.074,-0.965
970,0.031,0.016,-0.883
971,0.074,0.023,-0.906
972,0.156,0.004,-0.992
973,0.004,0.039,-0.875
974,-0.047,0.105,-0.945
975,-0.023,0.035,-0.965
976,0.051,0.031,-0.824
977,0.133,0.004,-1.004
978,0.055,0.023,-0.996
979,-0.051,0.059,-0.883
980,-0.008,0.016,-0.984
981,0.070,0.020,-0.965
982,0.129,-0.012,-0.918
983,0.059,0.020,-0.996
984,-0.016,0.062,-1.004
985,-0.031,0.004,-0.965
986,0.035,0.039,-0.984
987,0.070,0.027,-0.996
988,0.090,0.023,-0.934
989,0.082,0.000,-0.977
990,0.000,0.031,-0.973
991,-0.023,0.023,-0.938
992,0.027,0.023,-0.938
993,0.098,-0.004,-0.961
994,0.094,0.039,-0.945
995,0.070,0.023,-0.949
996,-0.020,0.004,-0.891
997,-0.012,0.070,-0.930
998,0.047,0.004,-0.984
999,0.051,0.078,-0.867
Rate 1346, overflows 0
