Sample,X,Y,Z
890,0.070,-0.023,-0.965
891,0.012,0.020,-0.941
892,0.004,0.051,-0.965
893,0.000,0.016,-0.918
894,0.016,-0.020,-0.910
895,0.098,0.012,-0.969
896,0.086,0.000,-0.957
897,-0.008,-0.004,-0.945
898,0.016,0.082,-0.980
899,0.008,0.035,-0.965
900,0.043,0.016,-0.922
901,0.062,0.043,-0.965
902,0.066,0.027,-0.992
903,0.008,0.012,-0.953
904,0.004,0.004,-0.934
905,0.035,0.027,-0.914
906,0.062,0.000,-0.898
907,0.074,-0.020,-0.945
908,0.047,0.031,-0.961
909,-0.008,0.027,-0.938
910,0.000,0.035,-0.965
911,0.055,0.043,-0.973
912,0.066,0.082,-0.941
913,0.055,0.020,-0.977
914,0.027,0.031,-0.973
915,0.008,0.023,-0.926
916,0.008,-0.012,-0.934
917,0.039,-0.047,-0.938
918,0.082,0.008,-0.934
919,0.062,0.012,-0.957
920,0.012,0.023,-0.977
921,0.020,0.043,-0.957
922,0.016,0.031,-0.953
923,0.051,0.051,-0.973
924,0.051,0.035,-0.969
925,0.082,0.039,-0.977
926,0.027,0.027,-0.984
927,-0.020,-0.004,-0.930
928,0.055,0.023,-0.879
929,0.066,0.004,-0.918
930,0.078,0.004,-0.961
931,0.043,0.016,-0.945
932,0.000,0.035,-0.957
933,-0.012,0.043,-0.969
934,0.043,0.031,-0.945
935,0.109,0.047,-0.957
936,0.066,0.043,-0.996
937,-0.004,-0.016,-0.965
938,-0.004,-0.016,-0.965
939,0.031,0.070,-0.926
940,0.000,0.023,-0.934
941,0.066,-0.027,-0.938
942,0.078,0.000,-0.934
943,0.055,-0.004,-0.953
944,-0.016,0.020,-0.961
945,0.035,0.039,-0.957
946,0.074,0.039,-0.965
947,0.062,0.016,-0.969
948,0.055,0.031,-0.980
949,0.051,0.074,-1.004
950,0.012,0.000,-0.961
951,0.031,0.000,-0.906
952,0.090,0.020,-0.918
953,0.062,-0.008,-0.934
954,0.055,0.008,-0.922
955,0.016,-0.004,-0.965
956,0.031,0.031,-0.965
957,0.031,0.027,-0.941
958,0.066,0.051,-0.973
959,0.062,0.059,-0.977
960,0.039,0.012,-0.961
961,0.023,0.020,-0.977
962,0.039,0.008,-0.965
963,0.012,0.047,-0.922
964,0.066,0.039,-0.922
965,0.055,-0.020,-0.941
966,0.023,-0.027,-0.945
967,0.008,0.031,-0.949
968,0.012,0.023,-0.965
969,0.047,0.055,-0.965
970,0.047,0.016,-0.953
971,0.047,0.039,-0.980
972,0.051,0.055,-0.992
973,0.023,0.012,-0.977
974,0.035,0.023,-0.934
975,0.059,-0.004,-0.902
976,0.051,0.000,-0.918
977,0.051,0.008,-0.961
978,0.027,0.000,-0.969
979,0.000,0.023,-0.930
980,-0.004,0.012,-0.945
981,0.066,0.047,-0.953
982,0.082,0.031,-0.957
983,0.039,0.016,-0.984
984,-0.008,0.066,-0.988
985,0.016,0.004,-0.941
986,0.016,0.004,-0.941
987,0.023,-0.004,-0.914
988,0.094,0.000,-0.918
989,0.059,-0.020,-0.938
990,0.012,0.020,-0.949
991,-0.008,0.016,-0.961
992,0.016,0.031,-0.949
993,0.070,0.035,-0.953
994,0.055,0.000,-0.969
995,0.055,0.059,-0.984
996,0.023,0.047,-0.980
997,0.020,0.039,-0.973
998,0.027,0.008,-0.930
999,0.043,0.016,-0.902
Rate 1347, overflows 0
